gender,SeniorCitizen,Partner,Dependents,tenure,tenure_scaled,PhoneService,MultipleLines,Internet_DSL,Internet_Fiber,Internet_No,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_month,Contract_1year,Contract_2year,PaperlessBilling,PM_electronic_check,PM_mailed_check,PM_bank_transfer,PM_credit_card,MonthlyCharges,MonthlyCharges_scaled,TotalCharges,TotalCharges_scaled,Churn
1,0,1,0,61,0.8472222222,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,80.9,0.6233830846,4932.5,0.567946297,0
1,0,1,1,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,71,0.5248756219,71,0.008175202653,1
1,0,1,1,48,0.6666666667,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,111.8,0.9308457711,5443.65,0.6268019989,0
1,0,0,0,16,0.2222222222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.6,0.02338308458,330.25,0.03802620671,0
1,1,0,0,9,0.125,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,85.05,0.6646766169,746.5,0.08595477155,1
0,0,0,0,3,0.04166666667,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.6,0.2621890547,122.7,0.01412813191,0
1,0,0,1,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,44.4,0.260199005,44.4,0.005112380251,1
1,0,0,0,65,0.9027777778,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,105.1,0.8641791045,6631.85,0.7636157424,0
0,0,1,1,70,0.9722222222,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,115.15,0.9641791045,8250,0.9499355195,0
1,0,1,0,60,0.8333333333,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,59.8,0.4134328358,3561.15,0.4100439849,0
0,0,1,0,69,0.9583333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,26.3,0.08009950249,1763.55,0.203061671,0
0,1,0,0,35,0.4861111111,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.55,0.52039801,2419,0.2785326087,0
0,0,0,0,22,0.3055555556,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.05,0.01791044776,470.2,0.05414056743,0
1,0,1,1,66,0.9166666667,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,79.85,0.6129353234,5234.95,0.6027715088,0
1,1,1,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.3,0.5179104478,70.3,0.008094602063,1
0,0,1,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,79.35,0.607960199,79.35,0.009136652542,1
1,0,1,1,34,0.4722222222,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,90.05,0.7144278607,3097,0.3566000368,0
0,0,1,1,72,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24.45,0.06169154229,1709.1,0.1967920965,0
1,0,1,1,31,0.4305555556,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,59.95,0.4149253731,1848.8,0.2128776713,0
1,0,0,1,30,0.4166666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25.35,0.07064676617,723.3,0.08328343773,0
0,0,0,0,9,0.125,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,90.8,0.7218905473,809.75,0.09323761054,1
1,0,1,1,20,0.2777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.45,0.5194029851,1470.95,0.1693706245,1
1,1,1,0,19,0.2638888889,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,34.3,0.1597014925,577.15,0.06645518607,0
0,0,1,0,65,0.9027777778,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,105.05,0.863681592,6914.95,0.7962129237,0
0,0,1,1,30,0.4166666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.3,0.01044776119,602.9,0.06942013633,0
1,0,0,0,6,0.08333333333,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.15,0.008955223881,124.4,0.0143238762,0
0,0,0,0,2,0.02777777778,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,51.4,0.3298507463,96.8,0.0111459101,0
1,0,1,1,53,0.7361111111,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,71.85,0.5333333333,3827.9,0.4407585667,0
1,1,1,0,7,0.09722222222,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.4,0.5686567164,533.05,0.06137734893,0
0,0,1,1,61,0.8472222222,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,49.7,0.3129353234,2961.4,0.3409865512,0
1,1,0,0,70,0.9722222222,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,45.25,0.2686567164,3264.45,0.3758808493,1
0,0,0,0,13,0.1805555556,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,78.75,0.6019900498,995.35,0.1146082811,0
1,1,1,0,35,0.4861111111,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,81.6,0.6303482587,2815.25,0.3241582996,0
0,0,1,0,2,0.02777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,70.4,0.5189054726,154.8,0.01782424466,0
0,0,0,0,3,0.04166666667,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.8,0.5726368159,246.3,0.02835989315,1
0,0,0,0,3,0.04166666667,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,76.1,0.5756218905,257.6,0.02966101695,0
0,0,0,0,62,0.8611111111,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,94,0.7537313433,5757.2,0.6629053058,0
1,0,1,1,72,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,103.95,0.8527363184,7517.7,0.8656157885,0
1,0,1,0,63,0.875,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19.95,0.01691542289,1234.8,0.1421794399,0
1,1,0,0,20,0.2777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,71.3,0.5278606965,1389.2,0.1599576271,1
0,1,0,0,35,0.4861111111,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,110.8,0.9208955224,3836.3,0.4417257738,0
1,1,1,0,21,0.2916666667,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.1,0.5059701493,1474.75,0.1698081706,1
1,0,1,0,62,0.8611111111,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,96.1,0.7746268657,6001.45,0.6910291544,0
0,0,0,0,15,0.2083333333,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,48.8,0.3039800995,720.1,0.08291497789,0
0,0,0,0,55,0.7638888889,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50.55,0.3213930348,2832.75,0.3261733143,0
0,0,0,0,11,0.1527777778,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,44.65,0.2626865672,472.25,0.05437661201,0
0,0,1,1,17,0.2361111111,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,88.25,0.6965174129,1460.65,0.1681846444,1
0,0,0,0,61,0.8472222222,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19.45,0.01194029851,1336.35,0.1538722826,0
0,0,1,0,71,0.9861111111,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,89.3,0.7069651741,6388.65,0.7356127948,0
0,0,0,0,2,0.02777777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,70,0.5149253731,153.05,0.01762274318,1
1,0,0,0,35,0.4861111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.25,0.009950248756,677.9,0.07805591378,0
0,0,0,0,17,0.2361111111,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,70.5,0.5199004975,1165.6,0.1342114959,0
0,0,0,0,21,0.2916666667,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,97.35,0.7870646766,2119.5,0.2440470707,1
0,0,1,0,47,0.6527777778,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.65,0.01393034826,921.55,0.1061106761,0
0,0,1,0,3,0.04166666667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.85,0.02587064677,72,0.008290346352,0
1,0,0,0,3,0.04166666667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,19.65,0.01393034826,68.35,0.00787007185,0
1,1,1,0,44,0.6111111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.35,0.01094527363,847.25,0.09755549926,0
0,0,0,0,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,44,0.2562189055,44,0.005066322771,0
0,0,1,1,44,0.6111111111,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,94.4,0.7577114428,4295.35,0.4945824889,0
1,0,1,1,5,0.06944444444,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,25.9,0.07611940299,135,0.01554439941,1
1,0,0,0,24,0.3333333333,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,55.65,0.3721393035,1400.55,0.1612645081,1
0,0,0,1,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.65,0.5114427861,69.65,0.008019758659,1
0,0,0,0,18,0.25,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,75.4,0.5686567164,1380.4,0.1589443626,0
0,0,0,0,10,0.1388888889,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.6,0.8194029851,1060.2,0.12207535,1
0,0,1,0,65,0.9027777778,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,71,0.5248756219,4386.2,0.505043294,0
0,1,0,0,1,0.01388888889,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,86,0.6741293532,86,0.009902358143,1
0,0,0,0,53,0.7361111111,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,106.95,0.8825870647,5785.5,0.6661638725,1
1,0,0,0,3,0.04166666667,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21.2,0.02935323383,52.05,0.00599322955,0
1,0,1,0,33,0.4583333333,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,61.05,0.4258706468,2018.4,0.2324060427,0
1,0,0,0,3,0.04166666667,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,29.6,0.1129353234,79.45,0.009148166912,1
0,0,0,0,34,0.4722222222,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,79.95,0.6139303483,2727.3,0.3140314112,0
0,0,1,1,14,0.1944444444,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,19.7,0.0144278607,263.65,0.03035763633,0
0,0,0,0,13,0.1805555556,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.3,0.02039800995,275.4,0.0317105748,0
1,1,1,0,46,0.6388888889,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,59.9,0.4144278607,2816.65,0.3243195007,1
1,0,1,1,23,0.3194444444,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24.35,0.06069651741,538.5,0.06200488209,0
0,0,1,1,47,0.6527777778,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.75,0.01492537313,948.9,0.1092598563,0
1,0,0,1,17,0.2361111111,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,50.3,0.3189054726,846.8,0.0975036846,0
0,0,1,1,49,0.6805555556,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.6,0.7696517413,4783.5,0.5507898858,1
1,1,1,0,59,0.8194444444,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,50.25,0.3184079602,2997.45,0.3451374816,0
0,0,0,0,69,0.9583333333,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,85.35,0.6676616915,5897.4,0.6790484525,0
1,0,0,0,11,0.1527777778,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,41.6,0.2323383085,470.6,0.05418662491,1
1,0,0,0,10,0.1388888889,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,51.65,0.3323383085,524.5,0.0603928703,0
1,0,1,1,12,0.1666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,0.05721393035,269.65,0.03104849853,0
1,0,0,0,45,0.625,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,100.85,0.8218905473,4740,0.5457811349,1
0,0,1,1,39,0.5416666667,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,59.85,0.4139303483,2341.5,0.269608972,0
1,1,1,0,71,0.9861111111,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.45,0.07164179104,1789.65,0.2060669215,0
1,0,1,1,71,0.9861111111,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23.9,0.05621890547,1626.4,0.1872697126,0
0,0,1,1,33,0.4583333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24.15,0.05870646766,800.3,0.09214950258,0
1,1,0,0,67,0.9305555556,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,75.7,0.571641791,5060.85,0.5827249908,0
1,0,1,1,37,0.5138888889,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,40.2,0.2184079602,1448.8,0.1668201916,1
1,0,1,1,49,0.6805555556,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,84.5,0.6592039801,4254.85,0.4899191691,1
0,0,1,0,9,0.125,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,50.85,0.3243781095,466.6,0.05372605011,0
1,0,1,0,52,0.7222222222,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,91.6,0.7298507463,4627.8,0.5328620118,0
0,0,0,0,70,0.9722222222,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,98.9,0.8024875622,6838.6,0.7874217023,0
1,0,0,0,1,0.01388888889,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,85,0.6641791045,85,0.009787214444,0
0,1,0,0,14,0.1944444444,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,78.95,0.6039800995,1101.85,0.1268710851,1
1,0,0,0,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,44.3,0.2592039801,44.3,0.005100865881,0
1,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.2,0.01940298507,20.2,0.002325902727,1
0,0,0,0,52,0.7222222222,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,80.2,0.6164179104,4297.6,0.4948415623,0
1,0,0,0,6,0.08333333333,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,60.9,0.4243781095,414.1,0.0476810059,0
1,0,1,0,7,0.09722222222,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,34.2,0.1587064677,256.6,0.02954587325,0
0,1,0,0,47,0.6527777778,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,85.2,0.6661691542,3969.35,0.457045643,1
0,0,0,0,26,0.3611111111,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,87.15,0.6855721393,2274.1,0.2618482867,0
1,0,1,1,25,0.3472222222,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,54.3,0.3587064677,1296.8,0.1493183493,0
1,0,0,0,69,0.9583333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,19.1,0.008457711443,1268.85,0.1461000829,0
0,0,0,0,72,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,112.75,0.9402985075,8192.6,0.9433262712,0
1,0,0,0,4,0.05555555556,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,19.95,0.01691542289,59.25,0.006822264186,0
1,0,1,1,59,0.8194444444,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.5,0.01243781095,1147.85,0.1321676953,0
1,0,0,0,67,0.9305555556,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,65.55,0.4706467662,4361.55,0.5022050018,0
0,1,0,0,26,0.3611111111,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,78.8,0.6024875622,2006.1,0.2309897752,0
0,0,0,0,27,0.375,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,78.2,0.5965174129,2078.95,0.2393779937,0
1,0,1,1,72,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,105.25,0.8656716418,7609.75,0.876214766,0
0,0,0,0,6,0.08333333333,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,89.25,0.7064676617,487.05,0.05608073876,0
1,0,1,1,62,0.8611111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.65,0.02388059701,1218.45,0.1402968405,0
1,0,0,0,20,0.2777777778,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,68.7,0.5019900498,1416.2,0.163066507,0
1,0,0,0,6,0.08333333333,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,78.65,0.6009950249,483.3,0.05564894989,0
1,0,0,0,51,0.7083333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.75,0.06467661692,1234.6,0.1421564112,0
0,0,1,1,61,0.8472222222,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.75,0.01492537313,1311.6,0.1510224761,0
1,1,1,0,62,0.8611111111,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,89.1,0.7049751244,5618.3,0.646911846,0
0,0,0,0,72,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,84.7,0.6611940299,6185.15,0.712181052,0
1,1,1,0,13,0.1805555556,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,98,0.7935323383,1237.85,0.1425306282,1
1,0,1,0,5,0.06944444444,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,94.45,0.7582089552,498.1,0.05735307664,1
1,1,0,0,3,0.04166666667,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,105,0.8631840796,294.45,0.03390406227,1
0,1,1,0,26,0.3611111111,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,93.85,0.752238806,2381.55,0.2742204772,1
1,1,0,0,13,0.1805555556,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,59.9,0.4144278607,788.35,0.09077353537,0
0,0,1,1,38,0.5277777778,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,19.95,0.01691542289,756.4,0.08709469418,0
0,1,1,0,8,0.1111111111,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,84,0.6542288557,613.4,0.07062914517,1
1,1,1,1,34,0.4722222222,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,108.9,0.9019900498,3625.2,0.4174189388,0
1,0,0,0,18,0.25,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,33.6,0.1527363184,550.35,0.06336933493,0
1,0,1,1,56,0.7777777778,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,85.85,0.6726368159,4793.8,0.5519758659,0
0,0,0,0,36,0.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,34.85,0.1651741294,1267.2,0.1459100958,0
0,0,1,0,9,0.125,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,48.75,0.3034825871,442.2,0.05091654385,1
1,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,84.85,0.6626865672,84.85,0.009769942889,1
1,0,0,0,12,0.1666666667,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,56.65,0.3820895522,654.85,0.07540185151,1
0,1,1,1,57,0.7916666667,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,95.3,0.7666666667,5567.45,0.6410567889,0
0,0,0,0,42,0.5833333333,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,73.9,0.5537313433,3160.55,0.3639174189,1
0,0,1,1,33,0.4583333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,24.5,0.06218905473,740.3,0.08524088062,1
1,0,1,0,70,0.9722222222,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,84.6,0.660199005,5706.2,0.6570329772,0
0,0,0,0,68,0.9444444444,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,44.95,0.2656716418,3085.35,0.3552586127,0
1,0,0,1,1,0.01388888889,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,24.7,0.06417910448,24.7,0.002844049374,0
0,0,0,0,37,0.5138888889,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,100.3,0.8164179104,3541.4,0.4077698968,0
0,0,0,1,4,0.05555555556,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,25.45,0.07164179104,84.2,0.009695099484,0
1,0,0,0,1,0.01388888889,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,50.7,0.3228855721,50.7,0.005837785556,0
1,0,0,0,20,0.2777777778,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,55,0.3656716418,1165.55,0.1342057388,0
1,0,1,1,72,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,68.4,0.4990049751,4855.35,0.5590629606,0
0,0,0,0,31,0.4305555556,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,89.9,0.7129353234,2806.9,0.3231968497,1
1,1,1,0,18,0.25,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,78.55,0.6,1422.65,0.1638091839,1
1,0,1,0,11,0.1527777778,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,55.05,0.3661691542,608.15,0.07002464075,0
0,0,1,1,33,0.4583333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.8,0.01542288557,641.35,0.07384741157,0
0,1,0,0,62,0.8611111111,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,84.45,0.6587064677,4959.15,0.5710148766,0
0,0,0,0,1,0.01388888889,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,35.9,0.1756218905,35.9,0.004133658806,0
1,0,1,0,16,0.2222222222,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,80.75,0.6218905473,1321.3,0.1521393699,0
1,0,1,1,22,0.3055555556,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,78.65,0.6009950249,1663.75,0.1915703298,0
0,0,1,1,49,0.6805555556,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,61.75,0.4328358209,3024.15,0.3482118183,0
1,0,1,1,36,0.5,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,63.7,0.452238806,2188.5,0.251991986,0
1,0,1,0,42,0.5833333333,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,99.45,0.807960199,4138.05,0.476470385,1
1,1,0,0,4,0.05555555556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,25.2,0.06915422886,102.5,0.01180222918,1
0,0,0,0,12,0.1666666667,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,74.05,0.5552238806,872.65,0.1004801492,1
0,0,0,0,31,0.4305555556,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,87.6,0.6900497512,2724.25,0.3136802229,0
1,0,1,0,5,0.06944444444,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,89.15,0.7054726368,413.25,0.04758313375,0
1,0,1,1,66,0.9166666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,0.01741293532,1374.2,0.1582304716,0
0,1,0,0,15,0.2083333333,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55,0.3656716418,757.1,0.08717529477,1
1,0,0,0,64,0.8888888889,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,104.4,0.8572139303,6692.65,0.7706164794,0
1,0,1,1,10,0.1388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.05,0.01791044776,218.5,0.02515889831,0
1,0,1,1,7,0.09722222222,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,89.75,0.7114427861,608.8,0.07009948416,1
1,0,0,0,29,0.4027777778,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,34.3,0.1597014925,1004.75,0.1156906319,0
1,0,0,0,57,0.7916666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20.65,0.02388059701,1125.6,0.129605748,0
0,0,0,0,46,0.6388888889,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,84.25,0.6567164179,3847.6,0.4430268976,0
1,0,0,0,53,0.7361111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.65,0.01393034826,978,0.112610538,0
0,0,0,0,17,0.2361111111,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,79.85,0.6129353234,1387.35,0.1597446113,0
0,0,1,1,38,0.5277777778,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,20.2,0.01940298507,746.05,0.08590295689,0
1,0,0,0,15,0.2083333333,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.8,0.01542288557,304.6,0.03507277082,0
0,0,0,0,22,0.3055555556,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,50.35,0.3194029851,1098.85,0.126525654,0
1,0,1,0,14,0.1944444444,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,85.15,0.6656716418,1139.2,0.1311717023,1
